© 2000-2023 QIAGEN. All rights reserved.

Upstream Regulators	WT.Adult.CtrlRescue.vs.WT.Adult.Alone.sig2 - 2023-02-07 03:42 PM	HD.Neonatal.Rescue.vs.HD.Neonatal.Alone.sig - 2022-12-10 05:35 PM	WT.Adult.Alone.vs.HD.Neonatal.Alone.sig - 2022-12-10 05:36 PM	WT.Adult.Alone.vs.WT.Neonatal.Alone.sig - 2022-12-10 05:36 PM	WT.Neonatal.CtrlRescue.vs.WT.Neonatal.Alone.sig - 2022-12-10 05:36 PM	WT.Adult.Rescue.vs.WT.Adult.Alone.sig - 2022-12-10 05:35 PM	WT.Adult.CtrlRescue.vs.WT.Neonatal.CtrlRescue.sig - 2022-12-10 05:35 PM	WT.Adult.Rescue.vs.HD.Neonatal.Rescue.sig - 2022-12-10 05:35 PM
CD28	2.989561521661312	3.0225466245868744	3.249107176859439	1.306084898389186	4.3547533496918565	2.983755384098825	1.427163917199221	1.185854142822431
LRPPRC	6.3890445014729105	3.4875727652477706	4.007821990035258	2.9033031582117688	1.3518822358001623	0.0	0.0	2.3690686856152006
palbociclib	1.5024564462105683	0.599206867337017	0.0	2.573042578384111	6.668738842758808	5.149641577680812	2.907902000589302	0.9188201658556998
NFKBIA	2.1225159727931358	0.9638257827024637	0.9449445470253836	3.0542703694768774	3.4029752600189505	2.3485385890933057	5.111852204185158	2.2491891950449765
GLI1	0.8346768757820836	0.0	1.0649042780026727	5.572679420818938	3.939894395955279	4.495074692931695	2.505883541673137	1.770456331930148
DOT1L	2.0475280836220806	1.6991263876166194	0.0	4.846448140865568	2.668390607695883	3.044988950387633	2.9290311717281754	2.670737251928977
SMYD1	2.381329088214658	1.5254352063904066	6.171628194081049	1.9824576291880123	2.7106346227387426	2.7175689489721004	1.1904703755357402	1.183057540079752
estradiol-17beta-benzoate	4.593717833060804	1.082876114070159	0.638626953270893	1.4272387116386882	4.198532301509532	1.9133085132706145	3.5284754531725837	2.4063748367339977
TP63	0.0	0.6083902917737375	0.9374792972491953	4.593017199557064	2.9340653358865545	3.34226343441712	6.093077114917511	1.2628140858888477
(+)-MK-801	1.4440482773408079	0.599206867337017	0.7030345498240345	2.3613390326860846	4.530621397803924	5.375444527126952	3.3362105910841953	1.2812371286111093
E2F1	1.6377989500649892	2.820336707995849	4.677888955835511	1.3485982027606362	2.425911695196133	2.6058741438338404	2.99313823533599	1.115078047574769
AKT1	1.2632313421426733	1.1027394408128879	3.4242493538149645	4.218194022397158	1.6445051666909576	3.1710385307404136	3.436203019398421	0.9363876375254117
U0126	2.073051776696402	0.0	1.6555856908370414	4.991899725611434	2.507099300757654	3.7987572388907367	2.4954377217779906	1.6286454603031877
delta-aminolevulinic acid	2.9953612610945086	3.910138093787714	2.1768134938398784	1.620171535145197	2.776198624734363	1.6756883515167633	2.7352219316842223	1.231310587384896
RAC2	1.2977343149981009	0.599206867337017	2.244340431519682	2.054085725462941	2.2151409096200214	5.6273384811869915	3.8132032945626237	1.209734754825274
miR-542-3p (miRNAs w/seed GUGACAG)	3.132719850490661	1.1552432117641	1.2504093500373545	3.677665610878825	2.9631443333554928	2.6740164430108058	3.8641372666476066	0.0
FEV	0.9274728281813999	0.0	0.7369998237515994	2.782526264420183	1.518350520870066	3.7877653265439135	3.819195087486667	5.143215247690437
methylprednisolone	1.729669053173706	2.1970678099936225	3.852730826151057	2.489295662601093	1.8564114957628433	2.0352785766872645	3.5812143422200107	0.9298103449972249
STIM1	2.93873879331886	2.8088512204179774	1.090773953992756	3.391632563595755	2.0123626992530856	1.9941559555828896	2.3712072249883542	1.9803387673123565
6-hydroxydopamine	4.25850019676791	1.2045279197826577	3.13147415241114	1.4818134036807864	3.068643215789285	2.7599667905807594	1.7608683159588718	0.9038542559919563
6,7-dinitroquinoxaline-2,3-dione	1.0120628041249145	0.599206867337017	0.0	2.5126466990215177	4.860432271582503	1.826984256696081	6.03226171833261	1.6718434433817249
TWIST1	0.0	0.0	1.8922171365663127	3.3318504465175374	0.9952256366364651	5.518079730639629	4.413578907488864	2.3088135326845425
ALKBH1	5.051331292736901	2.5020624243005494	2.5595636209361126	3.391632563595755	1.6994916802312932	0.0	0.0	3.2321485364633076
FAAH	2.859280065323523	1.212413135835784	0.5864902118733631	2.2643273372106525	2.871771601343416	1.7931978949643346	3.393337974520331	3.3998496341809012
GAST	2.8731072082242695	1.1893912660529096	1.5947007242941253	2.214300610870542	4.253447564882108	3.284964266188987	1.9914855248780663	0.9604723803366114
romidepsin	0.9274728281813999	2.9607575933877306	3.512072711272079	1.6892176061345958	1.945015073893755	3.7877653265439135	2.503055449168603	0.9524591275287881
APOE	2.668515175967244	0.0	1.1451692441688752	3.829828700555089	2.871771601343416	5.272617486257575	2.4707758249682503	0.0
OGT	1.8939387582603402	3.627606417623347	3.1321706876344413	1.2205022555777472	0.9788404856439935	3.994494675596635	1.478742960005085	1.8996792745781674
FLCN	3.964737844746986	1.975874272360544	2.136570251111832	2.682206932792542	2.3775562799997734	1.7130269381419865	1.6343278367752736	1.6758178616790291
POLRMT	3.4492721065304304	3.9206810656843807	2.6339167198502773	3.98983824561975	1.0349140396652041	0.0	0.0	3.1106152463894654
ciprofloxacin	1.4846827330374741	1.0782754039109312	2.0465412980773507	4.442426926807731	2.443970524564708	2.5534953735733517	2.915205280584158	1.101600851599109
DGCR8	0.0	0.0	1.0188641162958405	7.280643313964917	1.203151879200948	4.842515722275093	2.3122145012965363	1.209734754825274
CD40	4.978516844647715	0.7051226740694498	1.782386544743493	0.0	4.728024412696618	4.38220107462387	0.0	1.231310587384896
FMN2	6.058648535985385	0.0	2.640000241794495	0.0	7.1760431954551	1.8589270498352333	0.0	0.0
LIF	2.734052129534462	0.5334447069279291	0.28503590025565595	5.336863995924521	1.0580890673039192	1.9050715630280775	2.3299572062671143	3.478936018100708
DT-061	3.1313779057639457	2.6897254184554567	2.3789203679227997	2.8822298707276115	1.3599986584130912	1.2067233873146743	2.1879712245747833	1.770456331930148
SAMMSON	5.89337067265119	1.6756936400933518	4.7263857228317505	0.0	5.286344642937954	0.0	0.0	0.0
IL5	1.4130485816583225	2.073998396134139	5.1949856167085935	2.2433569156803044	1.0989245135185393	3.8248585587181343	1.678658506883847	0.0
CA9	2.023625610527709	2.759329531503926	4.31347649842717	0.0	5.006246502168468	3.4126495998279522	0.0	0.0
FBXW7	3.632674839493203	1.6873667232109844	1.4159317499456363	7.809179597641236	0.0	0.0	1.1904703755357402	1.770456331930148
CP-55940	2.5662366885461743	1.3045451462891413	0.7852413305421947	0.8928083207824852	3.8282232733534545	2.4748369874044402	4.708812634629235	0.9363876375254117
N1,N11-diethylnorspermine	1.7928099459683238	4.553935731560528	2.5595636209361126	3.391632563595755	1.0349140396652041	0.927544574994507	0.0	3.2321485364633076
2-amino-5-phosphonovaleric acid	0.0	0.0	0.7853078449494295	3.5263192647518298	4.034124275714746	5.325721712941665	2.844665407028185	0.975199953004536
CG	0.0	0.0	3.2823748970389635	3.9924603061482693	1.974109651306668	3.543950972721784	3.680915405851258	0.9038542559919563
guanidinopropionic acid	6.009620856170269	0.599206867337017	2.520702303044117	0.0	6.308144995145157	1.9101351060640592	0.0	0.0
Wy 40905	0.6308867568086317	0.0	0.0	2.0428558532918633	6.775063187415569	2.3676733518737056	4.430273831929817	1.0298527563156308
cigarette smoke	1.7314929304595723	1.4957693082023573	0.430538122642578	2.8935764096752523	2.359756925663395	3.4527597669316004	3.41380381000491	1.449121309990315
GNRH1	0.9859643825806393	0.0	0.0	4.442426926807731	2.777620793110052	1.7540420370505871	5.755839725268594	1.470154583683606
PRL	0.0	2.595113062190767	2.271913250280447	2.214300610870542	2.2147870760725645	4.842515722275093	2.72830411607185	0.0
F2	2.212868489362492	0.0	0.7806908305700249	3.236578502485827	1.7122144790171232	4.516562436586557	2.498067184041217	1.8269348725828654
APEX1	0.0	0.0	0.7821105559482032	2.1796026024799002	4.41778048416705	3.7010955691472236	4.190069977601516	1.4574364572478733
RAB7A	1.0120628041249145	1.3203841822663906	0.7369998237515994	2.5126466990215177	1.974109651306668	1.826984256696081	4.166834789419303	3.1106152463894654
YY1	2.2771839242290524	1.9430298457736719	1.3565566974434287	3.1296791014118783	2.0721720030883706	2.999809807487861	2.868793846709022	0.0
8-bromo-cAMP	0.0	0.0	1.87573692071515	4.6050519186473045	1.0349140396652041	4.008946713030081	5.064988811789443	0.0
2-amino-1-methyl-6-phenylimidazo-4-5-b-pyridine	5.453165620792354	0.6775608279515535	2.9381091725460893	1.6700961334613333	1.9470296201030628	2.659711851991053	0.0	1.231310587384896
quinolinic acid	0.9607731429278348	0.0	0.0	2.196336942188946	3.063630945688125	1.9525708819339413	7.080069924596812	1.231310587384896
MEF2C	1.238876679130428	0.0	0.0	3.449874301073347	4.712076447076207	2.5680143070867927	3.3986743742009478	1.101600851599109
LY294002	0.0	0.0	0.502101278362856	4.1688783292752465	4.120431989360435	2.9567479127976886	3.4601715371434087	1.231310587384896
PPARGC1A	3.472829603661202	0.7498843582738025	2.042823886834165	3.9551670911276506	2.329621726407645	2.7176677386880317	1.169163788722452	0.0
NR3C1	0.0	1.177648095868978	2.2828499359889607	2.8632508214136836	2.572530932145046	4.024859119381936	2.49982784103598	1.0092747582643207
nitric oxide	1.7139767107279475	0.7702589364918688	1.262367047998673	2.1018864743847265	3.369812432904992	3.562934566698578	2.4810010846609494	1.1380971561670459
methyl methanesulfonate	1.6325739699622972	3.627606417623347	2.6781801005160992	0.9448161384515452	3.8588560791860003	2.494282933810067	1.1422047438755552	0.0
HSF2	6.099458659827574	0.599206867337017	3.068668814962562	1.8665448439178403	0.8140412332200568	2.424660877903792	1.478742960005085	0.0
PSEN2	2.810526554163046	1.4295185192216833	2.782695226276815	1.8505076362817325	1.5302379809713276	4.623256016894021	1.2590431785579366	0.0
FGF2	0.0	0.0	0.0	4.8118801856916384	1.29412278534564	3.3831571305000105	4.348197718282112	2.3375968481824114
FN1	1.2183139070575584	1.0686832525209797	4.682316124374491	1.417153707578567	0.0	3.2027847975220896	3.5195377556387637	0.9702041913602374
NF1	1.3740401265144104	2.0692013164436474	0.931669055512893	2.7997963004154234	2.501518433510363	2.697939260729821	1.5962393360032374	2.093904918619374
AR	1.3314319929865468	1.0411593917590471	3.3451288957796295	3.151817489147048	1.85017668054863	2.8340497511778677	1.1904703755357402	1.231310587384896
valproic acid	2.3911696815809127	0.6548100320127858	3.641813087563123	1.3755517540745321	0.978985275192949	4.78503961356391	1.594256362757234	0.5472582475528135
Ngf	0.0	0.0	0.0	4.846389775175598	2.428166469496355	3.996299739667756	3.63778729398884	1.0298527563156308
ADORA2A	1.079797623665435	0.6897802313334129	2.87942355268565	1.652815157346408	2.674611826923505	4.495074692931695	2.4289946136288663	0.0
WT1	2.1016092415266954	1.4957693082023573	1.6101061667542458	1.867690194842687	1.9175303597914768	4.165141469059782	2.698998138347172	0.0
KAT2A	1.29224725033409	1.5409376232570124	1.9808780441787934	2.3750045304633702	2.668390607695883	2.716992174375272	2.220744358332344	1.0485362770491164
MKNK1	0.7080802750618967	0.0	2.0071497015186566	2.2732521184165146	2.5107103565062223	2.019805185221419	4.94727975442445	1.3452428368645595
STAT5B	1.3428239193228466	1.0923123435801643	0.2390153729033738	0.903929106282843	3.790921938586695	3.122894536700688	4.2593878124117905	0.975199953004536
EPHA2	0.0	0.0	0.0	3.102871812276768	3.3411049057316555	2.1472666754330065	5.258734481997524	1.8521433666012332
OSM	0.0	0.0	1.5108856205287728	2.020844779553138	2.2147870760725645	3.7980955008343353	4.432686779171105	1.675448410808139
kainic acid	0.0	0.6774344168220283	0.7001214949326651	3.0541248246439903	3.5967156973411423	4.051149734519991	3.544847227053011	0.0
ESR2	0.0	2.3824570421271045	4.296243720565646	2.69612334675219	0.8491448664354093	4.198436136493662	1.184427479389542	0.0
Creb	0.7538061145909555	1.1365035490061057	0.6042504192188353	1.945070443642299	5.026839883719808	2.0862556680395747	1.7903553855355059	2.1689431732678517
MPZ	0.8230783072778494	1.0782754039109312	2.7591979455738844	2.725772318489651	1.2650854261972162	3.904894572947795	2.9290311717281754	0.0
butyric acid	1.0905816576526672	1.189589909480911	3.243036639664129	1.736546063086834	2.3775562799997734	3.551110774921883	2.250372122456469	0.0
INS	1.5403881027974466	1.6678887945524572	0.0	2.8822298707276115	3.608481359839422	2.907126151657053	2.8194141366533882	0.0
RAF1	1.7861832809861982	0.0	0.9451567070859316	4.45624489124974	2.359756925663395	2.7156511700993398	2.058613626259851	0.9463493105163715
SFLLRN (PAR1-activator)	3.801812794370091	2.940661338734411	3.934318617306955	1.4520459123675553	0.8938225155328823	2.2166843562977574	0.0	0.0
carbamylcholine	0.0	0.0	0.0	5.040528494748304	3.4948848853574854	2.256362635085153	3.5284754531725837	0.9038542559919563
TFE3	3.394613767163302	2.2052462850954515	2.906513969726931	2.3750045304633702	2.3775181056351435	0.8610691023535362	0.0	1.101600851599109
HSF1	2.481498405724783	1.44140262015006	2.4067213642531833	2.006806437196413	1.8047128196868907	2.9899095794259223	2.050768121734805	0.0
cisplatin	1.0099663003352994	0.599206867337017	0.41792736077508863	1.797459202901948	2.884284691024058	3.8248585587181343	3.6471521276178445	0.8974576076123089
deferoxamine	1.8394174896971063	0.6775608279515535	1.647331138905638	2.0999276960169713	1.7560678336746862	4.340225195905237	1.7462766465593673	0.9604723803366114
raloxifene	0.0	0.4058885469618182	0.0	2.8632508214136836	2.263094976093136	6.192910638861588	3.324677326995622	0.0
ANGPT2	3.396841734449584	0.0	1.7934713783542269	1.69270694619754	0.8145687252069151	3.4527597669316004	2.058613626259851	1.8319484956421934
miR-30c-5p (and other miRNAs w/seed GUAAACA)	0.0	0.0	2.646677809242482	2.1018864743847265	1.7311360476210653	7.263497531260797	1.284517672510048	0.0
4-hydroxytamoxifen	1.3280022268220182	0.8612773810087861	0.7369998237515994	1.417443111665523	5.1902161007051335	1.1087871642964406	3.036941238514775	1.291086796029973
PRKAG3	2.9360776900729957	0.9427556456185611	1.4159317499456363	1.6537364835116368	2.8156225612334564	1.6756883515167633	3.466474445870285	0.0
PLN	1.0077425336020331	2.5891265979256084	4.732833379034563	1.2205022555777472	0.0	2.7480583250311037	2.547344909201571	0.0
pentobarbital	1.136567808210048	0.0	0.0	1.620171535145197	3.8668787701446257	3.3867716939474244	2.7352219316842223	2.093904918619374
Growth hormone	1.1192992232866972	1.2838209983578046	0.0	2.0860695237468745	1.8824333491781513	2.7905961770622802	3.9252561412600255	1.6625869320611526
thapsigargin	2.1874680088573104	1.9949906164460278	2.664500773888731	0.0	2.709279456654456	4.099813022414356	1.0258277347370555	0.0
phenethyl isothiocyanate	0.9329993267995291	2.5410917674564666	4.6713788143584445	1.770013604279767	1.1217878219266686	2.4290804235554777	1.208591012861411	0.0
sulforafan	2.0248999361067175	2.9116863832923428	3.1437597411659297	1.4943131844144093	1.1053373178594146	2.6343271645893878	0.0	1.231310587384896
EIF4E	0.9417910816504851	4.172991184176623	5.382861334090432	0.0	1.4874795090574415	1.6124836504420204	0.9417086128293715	0.0
6-cyano-7-nitroquinoxaline-2,3-dione	1.0120628041249145	0.0	0.0	1.3749505394543142	3.2661584310548126	2.961971135814086	4.166834789419303	1.6718434433817249
ELAVL1	2.0248999361067175	0.0	0.40471452798046664	2.487129982830008	1.35508107011557	2.4731862848998705	5.703369819212411	0.0
ERK1/2	0.8346768757820836	0.0	0.5227789953755881	3.108350749197662	1.7811228894894893	3.982000152760642	3.2679135309385154	0.9038542559919563
RNA polymerase II	0.9607731429278348	0.0	0.0	1.350620843147719	2.486601790037835	2.5747328027625715	4.190069977601516	2.7478199401262398
Pkg	0.8230783072778494	0.0	0.0	3.6997788171480566	2.668390607695883	3.044988950387633	3.9636815545062576	0.0
TSC2	2.8623009256325602	0.6880188994454296	1.5569411839416871	1.2826780705441485	3.188528597643384	3.375302255868988	1.2281253592122499	0.0
SCH 58261	2.2078407931814863	1.1027394408128879	1.1538073065972472	0.9854501580562134	4.41778048416705	1.6932409329667615	1.1616910541067071	1.4574364572478733
Perm1	3.6139832290096825	1.4746579862181912	3.604039565528019	0.9130951902062338	2.501518433510363	1.095964015209476	0.0	0.9672128151072075
CD38	0.0	2.483109252586029	4.872921855785869	1.285167531360071	0.0	4.276180153625744	1.2406081134860278	0.0
medroxyprogesterone acetate	0.0	0.7659714084828227	1.2353450444766876	3.1228998161045074	0.978985275192949	3.271680577349657	4.719137217208692	0.0
ZBED1	2.3008081981408623	0.6775608279515535	0.0	2.744592976659007	3.668485718165825	0.0	2.8900751590265186	1.770456331930148
SMARCA4	0.0	0.0	0.0	4.178969432152327	1.6136276988439178	3.688184522193694	2.9365968000165097	1.564035759561161
azetidyl-2-carboxylic acid	3.322893653160158	0.0	1.8024384503596065	1.029452841829928	2.0781299163875384	3.784166842444788	1.935252139154523	0.0
OGA	0.8574758188317226	1.757406971736896	2.136253028234853	1.5445086574774987	3.0082600115571405	2.628056438592527	2.0015070335763525	0.0
ruxolitinib	3.586559336769634	1.6873667232109844	1.7558839766465648	1.317104417439985	2.565293480722772	1.9783196114756858	0.0	0.975199953004536
WNT3A	1.7171963506321806	0.599206867337017	1.2179070662889826	1.8570772102447717	1.7338953899105174	4.293994875145973	1.0200462413628493	1.4001628162027724
tunicamycin	1.4658763930680612	1.6099456799241805	5.414123889593076	0.0	0.9477961844046556	4.293994875145973	0.0	0.0
AKT3	3.082465314464096	1.1552432117641	1.7178434449588698	3.0538146500703807	1.463097009182191	1.7540420370505871	0.0	1.4695016292031782
IL15	2.2843150216383203	1.1637048952780957	1.1918112655479853	1.7233657865708316	1.2507929205350075	5.089259805126175	0.0	0.9252289888270306
