Gene	PVal	FDR	Log2FC
IFI16	0.000128908466488644	0.000566928016285851	-0.165305301213094
TSPAN5	0.000129284639074748	0.000568377716709828	-0.217889607550292
LAMTOR1	0.000129459579382568	0.000568942008995789	-0.464113536522173
GNG8	0.000130786631278134	0.000574360707587146	-0.310914290055712
ABI2	0.000132991931651521	0.00058241197360709	0.338373740708818
RPGR	0.000132966175961435	0.00058241197360709	0.2157203932139
ARHGAP20	0.000133255233409753	0.000583314037861401	-0.162507115040478
CAMK2N1	0.00013496329807721	0.000590367750507507	-0.271942044481457
SRSF5	0.000135292204199383	0.000590959831862326	0.201489952313717
COPE	0.000135704849180268	0.000592550347886524	-0.538791321090178
DIO2	0.000136555893271696	0.000596053296828886	-0.172482575317651
ATAD2B	0.000136664037464325	0.000596133733145231	0.161520607997043
RNH1	0.000136671944060153	0.000596133733145231	-0.2579602564648
STX18	0.000137380517614717	0.000598796667247874	-0.188188822091537
BCL6	0.000137431543996864	0.000598805368117624	0.303919301873136
PTPRT	0.000138677006935466	0.000603585989202725	0.154609422723108
HERC4	0.000138729384117283	0.000603598848672737	0.26016746551719
UBE2D3	0.000138903806029094	0.000603927441450098	0.439737953786843
GAPVD1	0.000138857888868252	0.000603927441450098	0.194648628029823
NUDT9	0.000140010821885175	0.000608091098038281	-0.171229524605634
RPN1	0.000141776698988304	0.000614231580256884	-0.291006503209415
ATM	0.000142648097611354	0.00061778484389286	0.358105665390748
MPZL1	0.000143011891101484	0.000618924247350255	-0.413620158536993
ZDHHC21	0.000143632088976362	0.000621388134136842	0.297089948505683
DUSP12	0.000143950318229037	0.000622544347213608	-0.190232685713147
NCBP2	0.000144588732155545	0.0006239795709596	-0.403536946668364
C5orf51	0.000145864072638708	0.0006288167734333	-0.17305730834862
DRAP1	0.000146426912844929	0.000630797843589109	-0.468140928309969
MYEF2	0.000146552966656203	0.000631118258734911	0.405112613549464
ATP5MC1	0.000146783253011913	0.000631887158630418	-0.537985753292818
TSPAN15	0.000146865567635814	0.000632018737680126	-0.210930254353133
DLGAP1	0.000147492211951197	0.000634268445267594	0.380396361610239
CYS1	0.000147715252780947	0.000635004006411018	-0.199318644983591
KIF13A	0.000147888225366685	0.00063530035047602	0.402516670510337
ITPKA	0.000148269832846318	0.00063671570624194	-0.28961864072501
NPM1	0.000149532110634618	0.00064145966532511	-0.41456000410483
AC091271.1	0.000150999597220839	0.000647237676789935	-0.194085599201176
YIF1B	0.000151146437605463	0.000647475076280436	-0.194431747319936
FEM1B	0.000151704011530889	0.000649180481018482	-0.172250042398146
LSM2	0.000152993872552689	0.000654241654581928	-0.224037892854152
SYT11	0.000153882427513252	0.000657350852472666	-0.430653531663459
DOCK1	0.00015384441760706	0.000657350852472666	-0.157944307470553
UCHL1	0.000154422043615471	0.000659415378565535	-0.387990438309271
BTF3L4	0.000154773277449087	0.000660232636215751	-0.311176959022625
GAB1	0.00015585665906288	0.000664158191603263	0.303153065322311
PMEPA1	0.000156254346698337	0.000665620626517888	-0.267772198058777
SCN2A	0.000156796510792396	0.000667464547336191	0.351683639536065
CLASP1	0.000157033869456516	0.000668009281669255	0.2880948204272
SCCPDH	0.000157772709205387	0.000670218468704482	-0.246274193185731
B4GALNT4	0.000157942140991049	0.000670704926259975	0.295587663846042
TCEAL4	0.000159488033725571	0.000677034186962252	-0.36731041404104
HCG18	0.000159596493779317	0.000677259200322027	0.365576918390641
HOOK3	0.000160238906626877	0.000679749137420651	0.250754253341696
USP46	0.000161241376583362	0.000683526876852691	0.188478156923006
JPX	0.000161654742327106	0.00068480380438465	0.258258377596299
KIAA0232	0.000162209129077976	0.000686444475110523	-0.23195191588606
KCNK1	0.000165389718254135	0.000699170865018261	-0.319207625856249
LRRN3	0.000165478444429709	0.000699303889903128	-0.271487506827732
CEBPZ	0.000165535949616879	0.000699304930014162	-0.226503402688986
POU3F3	0.000167218083086882	0.000705435042742691	-0.375490471906069
RPL4	0.00016737512869438	0.000705853745422812	-0.523512521752451
MTF2	0.000168203425863337	0.000708857294709776	0.286588724607227
SOX4	0.0001683200115217	0.000709090007247096	-0.481330630087267
PHF21A	0.000170060372407269	0.000715941857362972	0.218890650818426
WRN	0.000170921128781055	0.000719069840097494	0.259011812527625
CLSTN3	0.000172275847596378	0.000724519602856257	-0.213459521626642
RAB14	0.00017256673226237	0.000725243462188687	-0.475463730858311
NEO1	0.000174689592676239	0.0007336602459955	-0.176647156573644
AFF1	0.000176337092444341	0.000739816183449929	0.150629970926774
CLEC11A	0.000178389033773868	0.000747911180734722	0.325738176328073
GTF2A2	0.000178569224587858	0.00074840972542605	-0.489104291671664
WNT7B	0.000181447222258349	0.000758130320027784	-0.207732961439602
COL9A1	0.000183052200558804	0.00076431334202553	0.172737828735318
FBXO7	0.00018355486648	0.000766150233875682	0.356696303458923
HELLS	0.00018406559139526	0.000767757195256253	0.33585761014987
MPHOSPH9	0.000186872678305513	0.000778668038261762	0.19156722178336
MRPL15	0.000187032634665751	0.000778803125527725	-0.322321370023546
NAA38	0.000186976989582185	0.000778803125527725	-0.479998340833789
ATRAID	0.000189840491901475	0.000788661242896968	-0.488922523024019
NCBP3	0.00018985212921617	0.000788661242896968	0.18050457995107
SAFB	0.000191534876784983	0.000794840451979271	0.155033391519034
SART1	0.000191723870044603	0.000795354492138158	-0.157440952895328
ACHE	0.000192037554760842	0.000796385282273061	-0.283802828858473
TXLNA	0.000192740313071059	0.000798486242719418	0.263626132290361
ATN1	0.000194257886613177	0.000803410622826528	-0.350767349761056
SCAMP1	0.000196169999729407	0.000809400069829476	-0.297874431111316
EHBP1	0.000196482814319013	0.00081041695754073	0.284671185602665
CCT6A	0.000196987804447662	0.000812066243588229	-0.2872914910616
CCNL1	0.000197620754126142	0.000814285516242434	0.227685248220635
CACNG7	0.000198832481126432	0.000818725924476439	-0.278486982589409
ICA1L	0.000199616254302644	0.00082139936448726	0.321772906715015
COX8A	0.000200757638680882	0.00082564712436145	-0.561358169406565
CTSL	0.000202412616252426	0.000830946313375087	-0.388895234204418
RAB31	0.000202599508462113	0.000831431739834427	-0.413430431492167
ETFDH	0.000203118680072873	0.000833004848801209	0.168201943930206
SLC25A4	0.000206492192112496	0.000845137112020751	-0.532059434509589
VPS35	0.000208417221173004	0.000851589000396754	-0.170575020411613
TXNL4A	0.000208591098888168	0.00085201441161244	-0.452839406596936
PITPNA	0.000211311536014251	0.000861973209533084	-0.179821086985416
ARL1	0.000211508952178296	0.000862490428365119	-0.309786869132859
PRKDC	0.000212476096923297	0.000865567235398341	-0.204983790120292
CYTH2	0.000213364010788037	0.000868894519424575	0.19455381776101
SOX10	0.00021572710992914	0.000877932420381402	-0.508275586905044
ZNF24	0.000215941327384653	0.000878218924858064	-0.200982864907505
PPP1R10	0.000218842398351589	0.000888537969105039	0.371639324951319
IL1RAP	0.000221673622469962	0.000898539645279007	0.50226754284788
CHCHD1	0.000223162376134826	0.000903974162432712	-0.203579664886025
IP6K2	0.000223376259980131	0.00090454053817551	0.282469320919464
NOP10	0.000223560364247718	0.000904985988915274	-0.507254754899063
PTCH1	0.0002237442551142	0.000905284186586454	0.174957246295808
RAMAC	0.000224384300634835	0.000906818485656266	-0.171610237552036
ANKRD12	0.000225415484495979	0.000910684522709026	0.423884104103812
CLASP2	0.000225585713960816	0.000911070874538178	0.402303900538156
YWHAQ	0.000226470260702529	0.0009134350376354	-0.325262525795074
G3BP2	0.000229843673847977	0.00092612365183284	-0.166938583081526
HS6ST3	0.000231819749399106	0.000933162359726854	-0.173007188648405
PHGDH	0.000234240945279245	0.000942064037440242	-0.374484044459077
KDM6A	0.000234653948431398	0.000943327410201667	0.224643300905023
GLCCI1	0.000235250474108075	0.000945414294268484	0.33962083952363
HECTD1	0.000235522834625471	0.000945886346360037	0.283649748234723
DNM3	0.000237005777694372	0.000950903930020159	0.170559817626328
TM2D2	0.000238537860400618	0.00095642248492211	-0.298698601996836
SEL1L	0.000238902569517265	0.000957570423864245	-0.303077833569339
FBXO22	0.000242116670604262	0.000968863334891825	0.334725436229906
RBX1	0.000244039113858768	0.000975597282342762	-0.471996034384369
GTF2B	0.000245420849191757	0.000979517918685925	-0.175132963134057
DZIP1	0.000245689176167882	0.000979948369868825	0.290080456496189
CYB5R3	0.000245891191649379	0.000980433928701882	-0.203379781445714
IFT27	0.000247190566034911	0.000984184528155052	0.266333515871959
SRM	0.000247969087848411	0.000986464648173498	-0.434039903394662
DIPK1C	0.000252927447653831	0.0010039008508925	-0.38413469237324
PLPP4	0.000255141847633746	0.00101170369647758	-0.356067665195212
KCNJ10	0.00025583931714814	0.0010134821862894	-0.328186226207365
LBH	0.000257686973468478	0.00101980914030153	-0.306088778243592
CCDC50	0.000258177782840874	0.00102142055776987	-0.349661987208624
MAP4K4	0.000259780934698285	0.00102709762236004	0.365939243173617
NDUFB9	0.000260570951007864	0.00102988771024564	-0.533388712869916
EEFSEC	0.000261191177050978	0.00103200512627745	-0.204643979731235
STMN4	0.000262103540858392	0.00103494036356403	-0.466854820294123
SCAF11	0.000263057917178205	0.00103837309065851	0.453099659456004
TAF11	0.000264226542220482	0.00104197570556627	-0.183281736925135
EEF1D	0.000264479924971169	0.00104230181467341	-0.234596499155336
ZDHHC15	0.000264915892070074	0.00104368315801672	-0.159076698491833
LINC00662	0.000265966693890615	0.00104714739925406	-0.18824389235603
RBM6	0.00026728081384956	0.00105164322794609	0.178377471211642
PRRX1	0.000268912952818793	0.00105772428108725	-0.152400537665738
DTNBP1	0.000269351135656639	0.00105910670308259	-0.198769266752542
DCTN3	0.000269649468449533	0.00105938772656854	-0.380095969720652
SDHAF2	0.000270973448748468	0.00106411534712702	-0.265761380133236
RPS8	0.000278455533447524	0.00109034223468888	-0.220131405910075
CSTB	0.000281325270278221	0.00110052066813194	-0.431870896027648
UBR5	0.000283842056070818	0.00110788208079032	0.264024032854869
ZNF680	0.000283962791384284	0.00110799922401798	-0.224935700387569
CDK2AP1	0.000285078433591854	0.001111642052828	-0.516870619897562
SEPTIN6	0.000285726167973568	0.00111345682497166	-0.212420546623826
PALMD	0.000286324479665664	0.00111472134847203	-0.16194373962575
ZNF706	0.000286766506192862	0.00111573091434642	-0.281731150441691
SLC35A4	0.000288183953004916	0.00112053187457785	-0.196759945472981
ARL8A	0.000288314327358701	0.0011206820114678	-0.384243719158976
TMEM147	0.000291053317103914	0.0011291722242027	-0.436725697497335
CLK4	0.00029146317269059	0.00113040321628142	0.247812140137325
MAP2	0.000291957322772477	0.00113196024857786	0.203668544772148
ASCC3	0.000292106514451959	0.00113217926404372	-0.297258398840782
DTNA	0.000293122135936963	0.00113539506698323	0.181128518184744
SPG7	0.000295572462566415	0.00114452329908802	0.282103165374375
RPS12	0.000296547493383438	0.00114757114597336	-0.272490456010881
PCOLCE	0.000302578242233776	0.00116794818976015	-0.155389068665225
EVI5L	0.000302483990778589	0.00116794818976015	-0.15725965242819
AKAP6	0.000302729545993365	0.00116805183646622	0.314482817920457
KLRC2	0.000304639528662717	0.00117404940472003	-0.382669328343232
NSMF	0.000304976405711478	0.0011749769220676	0.229797247801932
GAK	0.000305649502974243	0.00117719879527734	0.208789534457269
OSGEP	0.000306802611319449	0.00118126743128765	0.19948867738746
COX5A	0.000312067611849944	0.00119851627154823	-0.474306655715078
RPS29	0.000312916918697747	0.00120140029174963	0.381205468942645
ADI1	0.000313344873502464	0.00120266528601056	-0.200604735428182
CAMK2D	0.000319088999220926	0.00122240713534667	0.180133954623349
MARCHF1	0.00031981207358399	0.00122479299300134	0.208134734085415
GPATCH2L	0.000320322958144839	0.00122598066055247	0.248004963045919
SPTBN1	0.000320525728628297	0.0012263724071859	0.22214136550539
ZMAT1	0.000323049051012758	0.00123486637246285	0.362839544344966
TM4SF1	0.000323246377017122	0.00123523404333858	-0.400228571425897
EIF2S3	0.000326109640442656	0.00124404491542463	0.240115268385521
COPS6	0.00032665172918216	0.00124513032724773	-0.32283946862273
ATP5F1C	0.000328622275275717	0.00125107975309923	-0.540888080725978
HCFC1	0.000330220800303495	0.00125677364727535	0.153444309765749
TRAPPC11	0.000333337646425287	0.00126587458824379	0.217612034801408
ACAP3	0.000334256238037853	0.00126857409420643	0.357281235983248
RFX3	0.000335494477048953	0.00127208756541411	0.196605027430362
NDUFS5	0.000339973755491449	0.00128707361308651	-0.589931159291785
POGZ	0.000342606717454595	0.0012966395538497	0.350678371164672
DNAJC1	0.000342880266241758	0.00129727282887565	-0.179778906611854
GNG3	0.000343081997831498	0.00129763407851226	-0.545442094513067
GRP	0.000343897310373204	0.00130031512433063	-0.312210799131587
SLITRK3	0.000344093992907581	0.00130065612360888	-0.151533816632321
BRF2	0.000346232113946228	0.00130833317067614	-0.203967883073357
RUFY3	0.000347322140800896	0.00131123502491541	0.206272998260878
PPIP5K2	0.000347215809092122	0.00131123502491541	0.279331034271512
ARL6IP1	0.00034757299700578	0.00131177657986143	-0.545301644227584
BCAS1	0.000348101919439962	0.00131296131628173	-0.438762867144963
EMC4	0.000352969190243497	0.00132967696497342	-0.303290869547252
CACNG8	0.000355313581856334	0.00133727111716839	0.262615668324528
GSN	0.000356880291325827	0.00134234031350857	-0.233809895827962
STAU1	0.000357138444453386	0.0013428977284819	-0.220171743859525
KAZN	0.000360353106296932	0.00135331872300259	-0.315350890057832
RBBP6	0.000362878371470988	0.0013623835077698	0.155124810590956
MORF4L2	0.000368998966135595	0.00138238784460553	-0.354361931990752
TNPO1	0.000371406217345631	0.00139055307554941	0.157371898247199
UQCR11	0.000371679005338974	0.00139114792896258	-0.593669895616677
BDP1	0.000375839337555002	0.00140370820475818	0.212236635614556
THUMPD3-AS1	0.000378165187557852	0.00141153161236065	0.288264202675654
STXBP6	0.0003803660139097	0.00141801285954798	-0.262584736458178
COA3	0.000381731935592515	0.0014222367691859	-0.296158826658539
RIMKLB	0.000383686129372067	0.00142828667111364	0.191584280421335
UBE2I	0.000383706588710707	0.00142828667111364	0.424756493570921
UBE2L6	0.000385662736424857	0.00143425669913422	-0.338519381689812
SNAP23	0.000389523067418981	0.00144773135191358	0.156837466240114
QPRT	0.000392643842889499	0.00145755600401503	-0.170453439657223
ATP13A4	0.000392871728907184	0.00145795880435838	0.289844669968498
AGO4	0.000395840170099169	0.00146763691482124	0.269153446889666
SRSF11	0.00040564833978431	0.001500358320347	0.318309492773291
SGSM2	0.000407101115239394	0.00150527578577618	0.236198872819004
NCAN	0.000411321886921396	0.00151950217936207	0.199638545071285
ATP5MF	0.00041221957796571	0.00152235793943006	-0.55146079209469
STX7	0.00041376580514835	0.00152714468971798	0.311164634815248
NSMCE1	0.000413727736569641	0.00152714468971798	-0.150698963859837
JTB	0.000414208545092761	0.00152831690671235	-0.494423485227493
CNOT4	0.00041487731097819	0.00153032213801771	0.212304157499882
BLOC1S1	0.000417437873022066	0.00153930215676887	-0.429786432472003
CHST9	0.000419586421598482	0.00154582472608816	-0.156431682143489
TMEM30A	0.000421832372877071	0.00155316212539875	-0.414784864246398
NDUFB1	0.000423969995604244	0.00155915253126005	-0.463194269374748
ISCU	0.000426666848044423	0.00156718262110272	-0.315449129892851
FMC1	0.000429629257665208	0.00157711515595587	-0.374889130382818
RAE1	0.000440470314452539	0.00161254914580601	-0.161510536322562
EMP2	0.000441040204593468	0.00161415163880732	-0.276892522809472
HDAC2	0.000442022713053261	0.00161677849491449	0.227713920047991
SMAP1	0.000443151189367637	0.00162042080112184	-0.274439087443726
FAM3C	0.000444959632121036	0.00162605984054285	-0.389704892247562
RAD23B	0.000445831307936726	0.00162875793114904	-0.212462334340787
PIGF	0.000448066356643643	0.0016354555928538	-0.185595208339281
MIR9-1HG	0.000449566786428743	0.00164044193685517	-0.227335132250747
FAM199X	0.000450417338368535	0.0016430546456078	-0.329745884742159
SUPT16H	0.000451414796440576	0.00164521901191547	-0.282530064355399
TGFB1I1	0.000456465223739411	0.00166114713275609	-0.184058347887915
CHASERR	0.000457475649449721	0.00166333733454285	-0.305328205030984
MED13L	0.000461945072142636	0.0016785882672056	0.239412173822339
RAMP2	0.00046288993320891	0.0016812930370512	-0.248772128610202
GABRA3	0.000465353006319789	0.00168896174329378	-0.212453205829792
MYCBP2	0.000471145697408869	0.00170694227305088	0.289698348468686
DNAJB2	0.000472363552075176	0.00171084699332566	-0.155503407930275
PLEKHH1	0.000474513093941159	0.0017176136385013	0.231156336490672
CAP1	0.000477398177508919	0.00172601063999894	-0.327212162880686
CRIPT	0.000487028921759232	0.00175874755217194	-0.154371717677741
EPB41L2	0.000487590027239509	0.00176025332624183	0.232901860486286
SPPL2A	0.000491856728296939	0.00177460745131182	-0.163062265035539
CTNND1	0.000492195491184093	0.0017753052373985	0.221309311702957
NDUFAF3	0.000494160640866069	0.00178175972404059	-0.16468411436542
C12orf57	0.000494276749778883	0.00178175972404059	-0.455856775289841
USP4	0.000502679655161316	0.00180991351075624	0.232834330720787
NPDC1	0.000503871485792462	0.00181367004302486	-0.270546988289925
LSM1	0.000506112051133956	0.00182012558318581	-0.240472424743042
PAN3	0.000510666371224358	0.00183488331619979	0.25459761493507
ZNF292	0.000520323300881513	0.00186683562681137	0.30447944194632
RNMT	0.000520183773694024	0.00186683562681137	0.181588041487261
C1orf122	0.000520864592963216	0.00186768035051667	-0.374418937132963
HNMT	0.000522394473350038	0.00187206681426761	-0.351890404049108
APH1A	0.000523968407962925	0.00187605575093849	-0.227024690098882
YES1	0.000531833542509301	0.0019003168679538	-0.27243329552071
EIF4EBP1	0.000532100044748484	0.00190071302910595	-0.264538281396327
DDX17	0.000534812217435117	0.00190984257647225	0.216567149493613
MDK	0.000538148313207285	0.00191951090806091	-0.282828694997414
TBC1D32	0.000540844620723856	0.0019268772908111	0.231225389287496
CRTC3	0.000543505469279361	0.00193241114885264	0.226915393644877
NDUFC1	0.000543727946751692	0.00193263952668173	-0.518357665006892
GCC2	0.000545126665506018	0.00193704741513675	0.247177673809972
NAP1L1	0.000545323055072946	0.00193718163804709	0.47618477688287
GOLGA8B	0.000546543515410785	0.00194095258904098	0.271587739831804
B4GAT1	0.000548667793201005	0.00194793016231508	-0.259036086971369
THOC1	0.000549041826573071	0.00194869160939753	0.289595122061706
SIVA1	0.000549737491179119	0.00195059383491301	-0.397415070772929
MRPL12	0.000550957444714268	0.00195378724514964	-0.227043821951503
YLPM1	0.00055206698528887	0.00195658563300434	0.245176520925559
ADNP	0.000554429608557394	0.00196268081429317	-0.232221353853883
ZBTB38	0.00055573336912917	0.00196558692069926	-0.210661762842222
UBL5	0.000557255991685187	0.00197040168687064	-0.433926474811485
RASD1	0.000559721954630306	0.00197683176168303	-0.25661584833747
AAK1	0.000561145615647274	0.00198040277945358	0.325954139175776
CA10	0.000561219521795533	0.00198040277945358	-0.380752421063316
H4C3	0.000563527308475986	0.00198739792619614	-0.719110439940274
TXN	0.000574151151079132	0.00202019821611335	-0.281557007704777
KAT2B	0.000574835197198124	0.00202202254129628	0.15810282211936
GOLGA7	0.000575573146559637	0.00202403536968985	-0.315466902126748
GTF2F2	0.000578055245807532	0.00203217867502803	-0.233926550517796
DCTN2	0.000578739978200854	0.00203400038957325	-0.162812699971313
LAPTM4A	0.000582787296423221	0.002046480562162	-0.47499870168657
GPX1	0.000582842825248616	0.002046480562162	-0.470994697078791
RHOB	0.000584913753519849	0.00205215503353574	-0.198245906647867
AGO3	0.000588154420570105	0.00206181230349174	0.330728380360221
WNK1	0.000588172772076085	0.00206181230349174	0.158822240711789
PSMD12	0.000592387051084683	0.00207479869655785	-0.274906625425333
EP400	0.000592583642887772	0.00207489221060446	0.235676757411071
STOML2	0.000594832370898441	0.00208177865124641	-0.20288521473366
SELENOW	0.000596227698722176	0.00208526027620101	-0.430851836312014
CACNA2D1	0.000598349868641523	0.00209208329393613	-0.237297262261826
TASOR	0.00060367462747813	0.00210828659576505	0.349500747463004
SRGAP3	0.000606247043740459	0.00211666527878851	0.150408671824689
PLGRKT	0.000621925651458171	0.00216459902572204	-0.247399655305336
GKAP1	0.000625615704486847	0.00217558217508481	-0.242796832703736
RASAL2	0.000626369383261321	0.00217758305658142	0.189023599545749
DCBLD2	0.000629683434085322	0.00218785882801822	0.173982743239697
MSL1	0.000630013956345544	0.00218785992363836	0.151703229999906
LUC7L2	0.000636614936679024	0.0022090616727524	0.177460610221589
PEAK1	0.000638436002006711	0.00221386112791254	0.247718990786383
CD151	0.000642523131813355	0.00222550624187082	-0.257124992190114
CPSF6	0.000647383330993209	0.00224043429340325	0.150441474575501
TMEM38B	0.000648145386882674	0.00224180107901391	-0.191744603719023
AC027644.3	0.000649117111667253	0.00224452641132281	-0.272883825171033
DMAP1	0.000650082188918816	0.00224722722141679	-0.155982633124995
CXCL16	0.000652135737134866	0.00225368810346014	-0.229531137798241
SERP1	0.000654479473754359	0.0022592305859135	-0.154935366078145
INTS6L	0.00065692249729299	0.00226638261566082	0.165585690442821
MRPL57	0.000657173784241321	0.00226660927052789	-0.356475383977981
GADD45GIP1	0.000658517973277751	0.00226996331008783	-0.474081639137931
TLE3	0.000659771929252399	0.00227300270012963	0.296702552424459
DUSP11	0.000666030130057328	0.00229262288004232	0.234707730571064
TSHZ1	0.000666286031890951	0.00229285751126632	-0.196400952191562
MCTS1	0.000672448121080815	0.00231080723206528	0.404057419609705
MAGEH1	0.000673182722225052	0.0023126808963529	-0.286144500270715
PRELID1	0.000674181359358538	0.00231546033235259	-0.441324906991895
NDUFB6	0.00067586714481218	0.00232059753713555	-0.247401847409392
PET100	0.000678669582214999	0.00232760224869188	-0.398431580300528
DKK3	0.000682499236709948	0.00233942272745961	-0.251665419665101
BRD4	0.000691273929463774	0.00236551653139285	0.190817990264116
LAMP2	0.000693709853521548	0.00237318723839178	-0.255016170106093
ZNF286A	0.000698468978986735	0.00238813035844485	0.226211380638179
AUP1	0.000702761513371597	0.00240011922897296	-0.186074691218167
MRPS18A	0.000712109009378759	0.00242729202666558	-0.175592408880323
SMIM8	0.000719896326446447	0.00245178299913287	0.310446939721481
C3orf70	0.000730912179172286	0.00248445208095708	-0.349729804892401
ATP5PD	0.000731117388528162	0.00248445650141749	-0.282846497711025
DHRSX	0.000732295111118271	0.0024877663955737	-0.177706552464268
IRX2	0.000732981118977239	0.00248940445107592	0.264047073249755
PLEKHH2	0.000740319856594051	0.00251113736684793	0.280846202245263
REPS2	0.000740408225499008	0.00251113736684793	-0.152108776946669
CDK4	0.000743934401546146	0.00252169604387541	-0.319057095156799
GSK3B	0.000744529591230597	0.0025223134251593	0.158397967936999
LIMA1	0.000744427284222905	0.0025223134251593	-0.271972486089
CINP	0.000746995604525448	0.0025285635582232	-0.186322956992028
ILF2	0.000750159999483821	0.0025378681644587	-0.394131726567153
RGCC	0.000751211057462338	0.00254072020071657	-0.503276863084627
ACAT2	0.000753941136327022	0.00254854223580457	-0.179842281306702
SMNDC1	0.000755111098990499	0.00255037938384153	-0.158113895191151
KCTD4	0.000754908467697239	0.00255037938384153	-0.260067882519602
PHLPP1	0.000759885720554028	0.00256366969754871	0.19125337797311
SNRPD1	0.000762013800483227	0.00256942974746042	-0.337490377553907
ST8SIA3	0.00076396688883199	0.00257530433709773	-0.153602817968587
RTF1	0.000766180050246408	0.0025806279519193	-0.244840606492956
NDUFB8	0.000766523132809211	0.00258107169037742	-0.499767747155176
ETFB	0.000772186740966047	0.00259799357229155	-0.440278040482684
ZFP14	0.000776795024003029	0.00261205881832296	0.19745585709872
ALDOA	0.000785018788086707	0.00263680815701401	-0.221928580630525
DNAH11	0.000787555177362463	0.0026446003247533	0.165818663314365
RPL36AL	0.000790495164526438	0.00265301386214932	-0.535302044541551
CKB	0.000796067039216094	0.00266951311091328	-0.371904193819813
FGF14	0.000798430381948305	0.00267670333646298	0.19922683268823
AC092691.1	0.000798917329960209	0.00267760080977059	0.341411032638811
MYL6B	0.000801524206590675	0.00268560086010752	-0.34415658981396
RPL9	0.000812530993421773	0.00271577477357967	-0.324134591368358
OGFRL1	0.000820877420684622	0.00273992236644473	-0.154806438070024
MAP1B	0.000829917762239165	0.00276707224412419	0.151322642724917
TRIM33	0.000832747128277795	0.00277574800154386	0.358422091800696
ARIH1	0.000835967717859505	0.00278496283093784	0.255184114385235
PHF6	0.000842731180778525	0.00280443485309213	0.350142300535739
PTPRA	0.000843185168827865	0.00280518127673515	-0.196924994764453
SELENOP	0.000846586232988286	0.00281572921118898	-0.29283777913445
COMMD9	0.000847968833338492	0.00281879242285329	-0.215828023195895
EP300	0.000848226507602331	0.00281888172444824	0.23119229646421
ITGAE	0.000850745907542605	0.00282571655393469	-0.259030702594745
NCKAP1	0.000860428555606408	0.00285399618403614	0.323751515984824
RAB3GAP2	0.000864956061891822	0.0028674561302619	0.203812750939168
SYT1	0.000871929926422948	0.00288900710564391	0.297211811312832
CHRNA4	0.000874865684222892	0.00289794808825988	-0.156303674390017
NOL8	0.000876635200718452	0.00290223521452276	0.172332168956854
MYO10	0.000877114252732036	0.0029030342462375	-0.249220318547918
RHBDL1	0.000883218546942138	0.00291938703462421	-0.185539711606401
BRSK2	0.000885181924731148	0.00292498020745171	0.221683084839156
RAB5C	0.000888609770621333	0.00293392569034829	-0.290984521454424
LARP1B	0.000895088290779519	0.00295371880445562	0.286930498796041
ARID5A	0.00089918945497367	0.00296645078703226	0.217281487654039
TNK2	0.000908898095041018	0.00299605193919999	0.29697360763887
KDM3A	0.000911952209424184	0.00300449752729904	0.230810909113501
SALL3	0.000916276412567844	0.00301711615710194	0.230387958042239
TMBIM4	0.000922888369029462	0.00303561423403092	-0.307308023878545
RPS21	0.000927748072121415	0.00304831509411322	-0.433162772279318
CIR1	0.000936435965929986	0.00307272768723883	-0.187945845521126
ATP6AP1	0.000940983603428445	0.00308433514457101	-0.160549507845033
AGTRAP	0.000941970470216395	0.00308674144157575	-0.170998261285703
G0S2	0.000944946287533153	0.00309483212916127	-0.268623135809217
TECR	0.000946858324886549	0.00309777142294118	-0.175151570889979
RTF2	0.000971000366198269	0.00316532599719128	-0.257640748318731
BRI3	0.000975409520007702	0.00317671372476108	-0.42431810158431
CDC123	0.000978116925326234	0.00318298481455084	0.175961122618809
MRPL33	0.000989737512622294	0.0032165152319468	-0.441633555009148
GK5	0.000991882761096662	0.00322262946562212	0.189461005648226
CSNK1E	0.000992234208555631	0.0032229139332686	0.33314990545166
STAG2	0.000997099194419608	0.00323527429900283	0.374838198912989
CEP95	0.000997715797895713	0.00323641514998681	0.2183914506933
ZBED5	0.000999783375002324	0.00324195887050802	0.201218650122608
MAML2	0.00100673562346422	0.00326047790224569	0.375831764449115
RPS27	0.0010219825519509	0.00330459965765856	-0.255413966023842
SHC1	0.00102623969870565	0.00331660900775129	-0.173918644232944
DDX27	0.00102829674100024	0.00332237780366029	0.20786142163907
LPGAT1	0.00103153435064184	0.00333019535405466	0.248002388692763
MT1E	0.00103596305892371	0.00334007836289208	-0.40159608505851
LINC02588	0.00103729777042499	0.00334349898923209	0.175881432527494
PPM1K	0.00104086605804844	0.00335411534747904	0.237141000850748
TEX261	0.00104997371879711	0.00338257162428623	-0.15684596297649
NAT14	0.00106119656786877	0.00341332464666349	-0.287966160096463
LINC00461	0.00106209797183404	0.00341532452080283	0.309212944247617
ANGPTL2	0.00106393250383954	0.00341942307089271	-0.24574281306248
LRRC7	0.00106585038274454	0.00342378504062574	0.376518846995364
BAG6	0.00106826384682748	0.00342883215802995	-0.164249208443751
DMD	0.00107739545945265	0.00345360387041869	0.308324075119599
CNPY2	0.00107841181240761	0.00345504812826183	-0.201496091385332
EPS8	0.00107964151233152	0.00345808072124437	-0.162211431101338
TENT2	0.00108071596596896	0.0034605860484426	0.183621749789161
PJA2	0.00108293846517262	0.00346591390858312	-0.209978986554118
EPG5	0.00108440797945387	0.00346970779488346	0.183695871199921
